iteration,cross_entropy_train,kld_train,coef_train
66300,0.72,7.94,1.0
66310,0.64,7.89,1.0
66320,0.65,6.1,1.0
66330,0.68,7.69,1.0
66340,0.7,7.31,1.0
66350,0.71,6.72,1.0
66360,0.7,6.09,1.0
66370,0.72,7.74,1.0
66380,0.74,7.68,1.0
66390,0.6,8.09,1.0
66400,0.57,7.05,1.0
66410,0.64,8.19,1.0
66420,0.78,7.46,1.0
66430,0.6,5.99,1.0
66440,0.79,8.9,1.0
66450,0.7,7.73,1.0
66460,0.64,7.44,1.0
66470,0.9,8.08,1.0
66480,0.8,7.52,1.0
66490,0.87,7.44,1.0
66500,0.63,5.66,1.0
66510,0.6,8.09,1.0
66520,0.64,6.76,1.0
66530,0.63,7.73,1.0
66540,0.6,6.76,1.0
66550,0.75,7.54,1.0
66560,0.55,6.21,1.0
66570,0.74,8.25,1.0
66580,0.48,6.25,1.0
66590,0.74,6.39,1.0
66600,0.53,8.58,1.0
66610,0.62,6.45,1.0
66620,0.75,7.35,1.0
66630,0.8,7.17,1.0
66640,0.75,7.12,1.0
66650,0.69,7.69,1.0
66660,0.81,7.32,1.0
66670,0.62,6.48,1.0
66680,0.62,7.8,1.0
66690,0.81,6.91,1.0
66700,0.64,6.54,1.0
66710,0.61,7.05,1.0
66720,0.72,6.39,1.0
66730,0.89,7.32,1.0
66740,0.79,7.3,1.0
66750,0.76,7.47,1.0
66760,0.56,5.93,1.0
66770,0.66,7.29,1.0
66780,0.52,6.1,1.0
66790,0.44,6.4,1.0
66800,0.58,6.02,1.0
66810,0.67,6.27,1.0
66820,0.88,7.73,1.0
66830,0.64,7.93,1.0
66840,0.7,7.6,1.0
66850,0.65,6.62,1.0
66860,0.73,7.09,1.0
66870,0.85,8.88,1.0
66880,0.77,6.58,1.0
66890,0.61,7.64,1.0
66900,0.61,6.8,1.0
66910,0.82,7.33,1.0
66920,0.64,7.99,1.0
66930,0.87,8.37,1.0
66940,0.84,7.64,1.0
66950,0.69,6.84,1.0
66960,0.75,8.01,1.0
66970,0.82,8.05,1.0
66980,0.75,6.5,1.0
66990,0.59,5.7,1.0
67000,0.57,5.85,1.0
67010,0.66,6.42,1.0
67020,0.77,7.22,1.0
67030,0.65,6.77,1.0
67040,0.72,7.04,1.0
67050,0.76,7.81,1.0
67060,0.68,7.08,1.0
67070,0.77,7.99,1.0
67080,0.78,6.62,1.0
67090,0.59,7.58,1.0
67100,0.67,8.02,1.0
67110,0.72,8.2,1.0
67120,0.8,8.25,1.0
67130,0.73,7.77,1.0
67140,0.91,8.25,1.0
67150,0.57,7.89,1.0
67160,0.62,7.66,1.0
67170,0.83,9.1,1.0
67180,0.84,6.71,1.0
67190,0.77,8.59,1.0
67200,0.7,8.12,1.0
67210,0.65,6.29,1.0
67220,0.84,7.98,1.0
67230,0.84,7.48,1.0
67240,0.78,6.29,1.0
67250,0.59,6.98,1.0
67260,0.55,6.78,1.0
67270,0.47,5.62,1.0
67280,0.64,6.95,1.0
67290,0.81,7.87,1.0
67300,0.62,6.25,1.0
67310,0.7,7.02,1.0
67320,0.53,5.97,1.0
67330,0.59,6.19,1.0
67340,0.64,7.62,1.0
67350,0.71,9.53,1.0
67360,0.84,8.12,1.0
67370,0.52,5.53,1.0
67380,0.68,6.96,1.0
67390,0.6,7.31,1.0
67400,0.85,5.94,1.0
67410,0.64,6.55,1.0
67420,0.67,7.11,1.0
67430,0.68,6.93,1.0
67440,0.67,6.97,1.0
67450,0.66,7.35,1.0
67460,0.71,6.89,1.0
67470,0.75,8.11,1.0
67480,0.8,7.97,1.0
67490,0.72,7.37,1.0
67500,0.68,7.8,1.0
67510,0.74,6.87,1.0
67520,0.65,8.1,1.0
67530,0.68,7.58,1.0
67540,0.65,6.11,1.0
67550,0.78,9.03,1.0
67560,0.6,7.32,1.0
67570,0.66,6.17,1.0
67580,0.74,8.11,1.0
67590,0.73,6.92,1.0
67600,0.71,7.34,1.0
67610,0.65,6.76,1.0
67620,0.63,8.25,1.0
67630,0.54,6.85,1.0
67640,0.56,6.67,1.0
67650,0.71,9.53,1.0
67660,0.63,7.24,1.0
67670,0.61,6.93,1.0
67680,0.67,7.25,1.0
67690,0.71,6.85,1.0
67700,0.52,6.38,1.0
67710,0.59,8.95,1.0
67720,0.66,6.88,1.0
67730,0.53,6.15,1.0
67740,0.75,7.71,1.0
67750,0.64,7.64,1.0
67760,0.75,7.05,1.0
67770,0.68,8.52,1.0
67780,0.67,7.78,1.0
67790,0.82,7.49,1.0
67800,0.65,7.02,1.0
67810,0.56,6.01,1.0
67820,0.69,7.03,1.0
67830,0.68,6.88,1.0
67840,0.83,9.51,1.0
67850,0.63,6.86,1.0
67860,0.64,7.39,1.0
67870,0.6,6.82,1.0
67880,0.5,6.2,1.0
67890,0.55,6.18,1.0
67900,0.6,5.88,1.0
67910,0.6,5.76,1.0
67920,0.91,7.83,1.0
67930,0.64,6.44,1.0
67940,0.63,6.17,1.0
67950,0.45,5.26,1.0
67960,0.6,6.37,1.0
67970,0.54,6.48,1.0
67980,0.86,6.96,1.0
67990,0.64,6.01,1.0
68000,0.85,7.51,1.0
68010,0.77,7.52,1.0
68020,0.7,6.02,1.0
68030,0.49,6.6,1.0
68040,0.64,8.66,1.0
68050,0.69,7.41,1.0
68060,0.67,7.06,1.0
68070,0.61,6.16,1.0
68080,0.58,6.87,1.0
68090,0.67,7.14,1.0
68100,1.0,7.74,1.0
68110,0.6,6.75,1.0
68120,0.58,6.41,1.0
68130,0.82,9.05,1.0
68140,0.58,6.49,1.0
68150,0.64,6.8,1.0
68160,0.65,7.5,1.0
68170,0.58,7.32,1.0
68180,0.72,7.03,1.0
68190,0.55,6.8,1.0
68200,0.72,6.12,1.0
68210,0.8,7.47,1.0
68220,0.69,6.68,1.0
68230,0.8,7.05,1.0
68240,0.77,8.37,1.0
68250,0.71,6.98,1.0
68260,0.66,7.31,1.0
68270,0.69,6.13,1.0
68280,0.81,9.03,1.0
68290,0.76,6.44,1.0
68300,0.75,7.57,1.0
68310,0.77,7.52,1.0
68320,0.71,7.88,1.0
68330,0.74,7.96,1.0
68340,0.76,7.02,1.0
68350,0.69,7.41,1.0
68360,0.56,7.35,1.0
68370,0.8,8.14,1.0
68380,0.83,7.28,1.0
68390,0.62,6.34,1.0
68400,0.78,8.44,1.0
68410,0.85,7.38,1.0
68420,0.71,8.92,1.0
68430,0.66,7.85,1.0
68440,0.83,7.34,1.0
68450,0.53,7.61,1.0
68460,0.6,7.13,1.0
68470,0.55,6.07,1.0
68480,0.6,5.84,1.0
68490,0.86,8.59,1.0
68500,0.72,8.33,1.0
68510,0.75,8.11,1.0
68520,0.64,7.66,1.0
68530,0.75,6.83,1.0
68540,0.79,7.91,1.0
68550,0.63,7.34,1.0
68560,0.55,6.46,1.0
68570,0.57,6.8,1.0
68580,0.51,6.67,1.0
68590,0.68,7.7,1.0
68600,0.72,7.95,1.0
68610,0.57,8.09,1.0
68620,0.6,7.2,1.0
68630,0.81,7.19,1.0
68640,0.62,6.91,1.0
68650,0.75,7.35,1.0
68660,0.61,6.65,1.0
68670,0.69,7.93,1.0
68680,0.72,6.15,1.0
68690,0.61,6.94,1.0
68700,0.66,6.72,1.0
68710,0.61,6.93,1.0
68720,0.58,7.17,1.0
68730,0.66,6.72,1.0
68740,0.62,6.49,1.0
68750,0.96,7.94,1.0
68760,0.56,6.02,1.0
68770,0.61,6.41,1.0
68780,0.58,6.25,1.0
68790,0.7,7.15,1.0
68800,0.63,6.58,1.0
68810,0.58,6.52,1.0
68820,0.84,8.61,1.0
68830,0.6,6.95,1.0
68840,0.68,7.71,1.0
68850,0.74,6.9,1.0
68860,0.55,6.49,1.0
68870,0.66,8.19,1.0
68880,0.67,7.47,1.0
68890,0.89,9.26,1.0
68900,0.63,6.7,1.0
68910,0.5,5.48,1.0
68920,0.74,6.21,1.0
68930,0.65,7.14,1.0
68940,0.86,6.98,1.0
68950,0.75,6.51,1.0
68960,0.73,8.92,1.0
68970,0.42,7.14,1.0
68980,0.7,8.04,1.0
68990,0.77,7.71,1.0
69000,0.71,5.85,1.0
69010,0.62,6.13,1.0
69020,0.56,6.67,1.0
69030,0.64,6.26,1.0
69040,0.66,7.56,1.0
69050,0.65,6.48,1.0
69060,0.69,8.7,1.0
69070,0.59,6.4,1.0
69080,0.55,6.6,1.0
69090,0.6,5.99,1.0
69100,0.73,8.91,1.0
69110,0.59,7.31,1.0
69120,0.67,6.29,1.0
69130,0.59,5.83,1.0
69140,0.5,6.77,1.0
69150,0.61,7.55,1.0
69160,0.65,6.95,1.0
69170,0.61,6.94,1.0
69180,0.68,7.12,1.0
69190,0.66,6.68,1.0
69200,0.57,6.03,1.0
69210,0.83,7.57,1.0
69220,0.62,6.16,1.0
69230,0.71,7.09,1.0
69240,0.67,6.28,1.0
69250,0.58,6.0,1.0
69260,0.65,6.66,1.0
69270,0.65,6.39,1.0
69280,0.67,8.28,1.0
69290,0.64,8.23,1.0
69300,0.85,8.54,1.0
69310,0.59,7.53,1.0
69320,0.76,8.34,1.0
69330,0.77,7.31,1.0
69340,0.53,6.06,1.0
69350,0.56,7.07,1.0
69360,0.73,6.34,1.0
69370,0.6,7.68,1.0
69380,0.59,6.2,1.0
69390,0.75,6.58,1.0
69400,0.72,6.98,1.0
69410,0.54,7.16,1.0
69420,0.78,7.22,1.0
69430,0.77,6.83,1.0
69440,0.76,7.73,1.0
69450,0.69,6.55,1.0
69460,0.68,9.15,1.0
69470,0.63,6.13,1.0
69480,0.56,7.24,1.0
69490,0.53,6.53,1.0
69500,0.64,6.97,1.0
69510,0.86,7.96,1.0
69520,0.65,7.15,1.0
69530,0.68,6.12,1.0
69540,0.73,7.07,1.0
69550,0.6,7.72,1.0
69560,0.66,7.79,1.0
69570,0.55,7.28,1.0
69580,0.56,5.5,1.0
69590,0.77,8.44,1.0
69600,0.56,8.23,1.0
69610,0.69,8.04,1.0
69620,0.67,7.3,1.0
69630,0.66,7.7,1.0
69640,0.9,7.84,1.0
69650,0.65,6.91,1.0
69660,0.55,6.67,1.0
69670,0.72,8.22,1.0
69680,0.6,7.57,1.0
69690,0.64,6.82,1.0
69700,0.52,6.44,1.0
69710,0.67,7.37,1.0
69720,0.6,6.49,1.0
69730,0.69,7.49,1.0
69740,0.8,6.99,1.0
69750,0.63,7.64,1.0
69760,0.63,6.4,1.0
69770,0.64,7.48,1.0
69780,0.78,8.59,1.0
69790,0.95,8.5,1.0
69800,0.62,7.05,1.0
69810,0.68,5.66,1.0
69820,0.65,6.74,1.0
69830,0.73,8.1,1.0
69840,0.77,9.55,1.0
69850,0.66,7.77,1.0
69860,0.73,7.48,1.0
69870,0.71,7.98,1.0
69880,0.71,6.79,1.0
69890,0.9,7.76,1.0
69900,0.62,8.6,1.0
69910,0.54,6.44,1.0
69920,0.77,8.11,1.0
69930,0.64,6.85,1.0
69940,0.73,8.24,1.0
69950,0.54,5.45,1.0
69960,0.57,6.26,1.0
69970,0.73,7.73,1.0
69980,0.75,7.24,1.0
69990,0.65,6.11,1.0
70000,0.71,7.6,1.0
70010,0.42,5.48,1.0
70020,0.78,8.44,1.0
70030,0.73,7.92,1.0
70040,0.52,6.73,1.0
70050,0.74,7.61,1.0
70060,0.74,8.36,1.0
70070,0.6,7.08,1.0
70080,0.49,6.32,1.0
70090,0.72,6.97,1.0
70100,0.78,7.23,1.0
70110,0.74,7.34,1.0
70120,0.69,7.69,1.0
70130,0.69,6.41,1.0
70140,0.71,7.11,1.0
70150,0.57,5.94,1.0
70160,0.74,5.78,1.0
70170,0.61,7.77,1.0
70180,0.55,6.67,1.0
70190,0.67,7.19,1.0
70200,0.64,6.09,1.0
70210,0.68,8.24,1.0
70220,0.5,7.54,1.0
70230,0.73,6.83,1.0
70240,0.7,7.22,1.0
70250,0.75,7.64,1.0
70260,0.65,8.2,1.0
70270,0.84,7.68,1.0
70280,0.64,7.33,1.0
70290,0.68,6.77,1.0
70300,0.65,6.83,1.0
70310,0.53,7.18,1.0
70320,0.61,5.82,1.0
70330,0.58,5.46,1.0
70340,0.71,9.21,1.0
70350,0.61,6.48,1.0
70360,0.6,7.67,1.0
70370,0.72,7.46,1.0
70380,0.76,7.43,1.0
70390,0.54,6.43,1.0
70400,0.53,6.48,1.0
70410,0.53,5.39,1.0
70420,0.62,6.51,1.0
70430,0.56,6.28,1.0
70440,0.68,8.32,1.0
70450,0.67,7.03,1.0
70460,0.65,6.86,1.0
70470,0.68,6.52,1.0
70480,0.49,5.65,1.0
70490,0.41,5.49,1.0
70500,0.6,7.18,1.0
70510,0.5,6.46,1.0
70520,0.61,7.02,1.0
70530,0.58,6.81,1.0
70540,0.64,7.55,1.0
70550,0.64,6.1,1.0
70560,0.48,6.14,1.0
70570,0.62,7.12,1.0
70580,0.61,7.41,1.0
70590,0.77,8.16,1.0
70600,0.6,7.2,1.0
70610,0.49,6.39,1.0
70620,0.62,7.26,1.0
70630,0.55,7.28,1.0
70640,0.73,7.23,1.0
70650,0.59,7.86,1.0
70660,0.73,6.29,1.0
70670,0.6,6.0,1.0
70680,0.57,7.23,1.0
70690,0.76,7.93,1.0
70700,0.58,7.12,1.0
70710,0.55,6.12,1.0
70720,0.57,7.31,1.0
70730,0.65,9.41,1.0
70740,0.66,6.29,1.0
70750,0.73,7.58,1.0
70760,0.58,5.93,1.0
70770,0.63,6.42,1.0
70780,0.75,8.03,1.0
70790,0.5,5.66,1.0
70800,0.54,5.69,1.0
70810,0.71,6.17,1.0
70820,0.69,9.34,1.0
70830,0.78,7.24,1.0
70840,0.61,7.7,1.0
70850,0.5,7.63,1.0
70860,0.66,7.7,1.0
70870,0.75,6.21,1.0
70880,0.69,6.94,1.0
70890,0.86,7.11,1.0
70900,0.68,7.56,1.0
70910,0.75,7.58,1.0
70920,0.71,7.95,1.0
70930,0.54,6.08,1.0
70940,0.7,7.96,1.0
70950,0.63,8.2,1.0
70960,0.69,6.86,1.0
70970,0.78,6.66,1.0
70980,0.52,6.38,1.0
70990,0.58,6.36,1.0
71000,0.57,8.28,1.0
71010,0.51,6.19,1.0
71020,0.46,6.94,1.0
71030,0.6,6.89,1.0
71040,0.62,6.37,1.0
71050,0.68,6.91,1.0
71060,0.67,6.95,1.0
71070,0.55,7.8,1.0
71080,0.72,7.64,1.0
71090,0.73,8.32,1.0
71100,0.77,6.67,1.0
71110,0.67,6.86,1.0
71120,0.61,7.39,1.0
71130,0.75,7.12,1.0
71140,0.62,6.89,1.0
71150,0.59,6.37,1.0
71160,0.66,7.56,1.0
71170,0.64,6.59,1.0
71180,0.58,7.63,1.0
71190,0.78,7.19,1.0
71200,0.71,6.69,1.0
71210,0.67,6.89,1.0
71220,0.56,7.33,1.0
71230,0.55,5.89,1.0
71240,0.6,6.03,1.0
71250,0.65,8.12,1.0
71260,0.64,7.76,1.0
71270,0.66,7.16,1.0
71280,0.86,7.5,1.0
71290,0.77,7.47,1.0
71300,0.65,6.47,1.0
71310,0.62,7.37,1.0
71320,0.63,7.09,1.0
71330,0.59,5.73,1.0
71340,0.62,8.05,1.0
71350,0.5,6.83,1.0
71360,0.7,7.41,1.0
71370,0.8,8.12,1.0
71380,0.75,8.15,1.0
71390,0.74,6.11,1.0
71400,0.86,6.58,1.0
71410,0.41,4.95,1.0
71420,0.52,6.43,1.0
71430,0.67,8.32,1.0
71440,0.81,8.31,1.0
71450,0.6,7.6,1.0
71460,0.54,6.49,1.0
71470,0.56,5.99,1.0
71480,0.57,6.56,1.0
71490,0.63,5.88,1.0
71500,0.72,7.52,1.0
71510,0.7,9.63,1.0
71520,0.59,5.55,1.0
71530,0.66,5.82,1.0
71540,0.69,7.69,1.0
71550,0.59,6.67,1.0
71560,0.65,6.47,1.0
71570,0.56,7.58,1.0
71580,0.6,8.7,1.0
71590,0.55,7.06,1.0
71600,0.74,6.42,1.0
71610,0.52,6.55,1.0
71620,0.66,7.71,1.0
71630,0.54,6.18,1.0
71640,0.47,7.03,1.0
71650,0.75,6.83,1.0
71660,0.88,7.48,1.0
71670,0.72,8.0,1.0
71680,0.7,6.76,1.0
71690,0.7,7.0,1.0
71700,0.75,7.32,1.0
71710,0.44,6.04,1.0
71720,0.58,7.69,1.0
71730,0.75,7.0,1.0
71740,0.51,8.54,1.0
71750,0.65,6.59,1.0
71760,0.63,7.58,1.0
71770,0.61,7.11,1.0
71780,0.68,6.37,1.0
71790,0.56,6.4,1.0
71800,0.62,7.64,1.0
71810,0.59,6.69,1.0
71820,0.65,6.96,1.0
71830,0.69,8.24,1.0
71840,0.61,8.61,1.0
71850,0.52,5.77,1.0
71860,0.66,7.42,1.0
71870,0.82,7.59,1.0
71880,0.88,7.55,1.0
71890,0.67,8.1,1.0
71900,0.61,7.11,1.0
71910,0.68,7.29,1.0
71920,0.59,7.19,1.0
71930,0.6,5.85,1.0
71940,0.63,7.04,1.0
71950,0.56,7.8,1.0
71960,0.58,6.3,1.0
71970,0.67,6.79,1.0
71980,0.7,7.7,1.0
71990,0.64,7.22,1.0
72000,0.59,8.44,1.0
72010,0.6,7.06,1.0
72020,0.57,6.22,1.0
72030,0.74,6.32,1.0
72040,0.85,6.54,1.0
72050,0.63,7.41,1.0
72060,0.49,7.32,1.0
72070,0.77,7.76,1.0
72080,0.68,8.3,1.0
72090,0.85,7.94,1.0
72100,0.66,8.51,1.0
72110,0.61,6.99,1.0
72120,0.5,5.78,1.0
72130,0.63,5.91,1.0
72140,0.53,6.37,1.0
72150,0.73,6.37,1.0
72160,0.59,7.37,1.0
72170,0.51,6.42,1.0
72180,0.66,6.59,1.0
72190,0.76,7.42,1.0
72200,0.76,7.71,1.0
72210,0.58,7.01,1.0
72220,0.52,6.33,1.0
72230,0.65,6.76,1.0
72240,0.65,8.34,1.0
72250,0.71,7.07,1.0
72260,0.65,8.17,1.0
72270,0.63,7.2,1.0
72280,0.46,6.57,1.0
72290,0.66,7.08,1.0
72300,0.74,7.11,1.0
72310,0.55,6.35,1.0
72320,0.79,6.72,1.0
72330,0.76,7.14,1.0
72340,0.56,6.51,1.0
72350,0.79,7.1,1.0
72360,0.61,7.73,1.0
72370,0.52,7.19,1.0
72380,0.64,6.73,1.0
72390,0.66,6.79,1.0
72400,0.53,5.19,1.0
72410,0.57,5.58,1.0
72420,0.64,7.31,1.0
72430,0.7,6.91,1.0
72440,0.68,6.48,1.0
72450,0.66,6.38,1.0
72460,0.74,7.69,1.0
72470,0.56,7.49,1.0
72480,0.67,6.52,1.0
72490,0.77,7.53,1.0
72500,0.68,7.66,1.0
72510,0.58,6.8,1.0
72520,0.78,7.48,1.0
72530,0.45,6.48,1.0
72540,0.63,5.69,1.0
72550,0.88,7.68,1.0
72560,0.6,5.86,1.0
72570,0.45,5.85,1.0
72580,0.89,8.12,1.0
72590,0.7,8.73,1.0
72600,0.7,6.11,1.0
72610,0.77,7.84,1.0
72620,0.79,8.05,1.0
72630,0.5,5.48,1.0
72640,0.69,6.08,1.0
72650,0.51,6.37,1.0
72660,0.64,8.07,1.0
72670,0.53,6.0,1.0
72680,0.68,6.27,1.0
72690,0.7,7.34,1.0
72700,0.67,6.42,1.0
72710,0.75,6.89,1.0
72720,0.49,6.87,1.0
72730,0.6,7.35,1.0
72740,0.74,6.86,1.0
72750,0.6,7.25,1.0
72760,0.58,6.93,1.0
72770,0.66,6.52,1.0
72780,0.57,6.52,1.0
72790,0.57,6.59,1.0
72800,0.69,6.06,1.0
72810,0.65,6.11,1.0
72820,0.52,7.17,1.0
72830,0.73,7.36,1.0
72840,0.66,7.01,1.0
72850,0.57,7.02,1.0
72860,0.58,8.09,1.0
72870,0.63,7.69,1.0
72880,0.52,5.49,1.0
72890,0.67,8.5,1.0
72900,0.65,5.79,1.0
72910,0.69,6.43,1.0
72920,0.75,7.78,1.0
72930,0.66,6.38,1.0
72940,0.73,7.54,1.0
72950,0.78,7.68,1.0
72960,0.6,7.91,1.0
72970,0.71,7.55,1.0
72980,0.61,6.32,1.0
72990,0.63,7.99,1.0
73000,0.62,7.43,1.0
73010,0.72,8.32,1.0
73020,0.56,6.68,1.0
73030,0.66,7.62,1.0
73040,0.64,7.39,1.0
73050,0.59,7.19,1.0
73060,0.58,7.6,1.0
73070,0.7,6.89,1.0
73080,0.59,6.11,1.0
73090,0.65,8.04,1.0
73100,0.73,7.83,1.0
73110,0.57,6.78,1.0
73120,0.72,6.83,1.0
73130,0.57,6.06,1.0
73140,0.59,6.58,1.0
73150,0.64,7.29,1.0
73160,0.61,5.44,1.0
73170,0.65,6.17,1.0
73180,0.61,7.16,1.0
73190,0.57,6.83,1.0
73200,0.65,7.21,1.0
73210,0.55,7.67,1.0
73220,0.62,7.57,1.0
73230,0.65,8.33,1.0
73240,0.71,6.74,1.0
73250,0.68,7.31,1.0
73260,0.59,6.19,1.0
73270,0.56,5.74,1.0
73280,0.74,7.3,1.0
73290,0.67,6.58,1.0
73300,0.49,5.89,1.0
73310,0.67,9.22,1.0
73320,0.75,7.11,1.0
73330,0.68,7.29,1.0
73340,0.54,8.11,1.0
73350,0.55,6.94,1.0
73360,0.57,6.9,1.0
73370,0.53,6.03,1.0
73380,0.64,6.89,1.0
73390,0.81,8.98,1.0
73400,0.51,6.12,1.0
73410,0.66,7.53,1.0
73420,0.43,6.71,1.0
73430,0.68,6.76,1.0
73440,0.66,7.9,1.0
73450,0.61,7.15,1.0
73460,0.61,6.17,1.0
73470,0.63,6.1,1.0
73480,0.54,8.0,1.0
73490,0.52,8.21,1.0
73500,0.61,8.16,1.0
73510,0.65,6.58,1.0
73520,0.69,6.73,1.0
73530,0.57,6.55,1.0
73540,0.74,7.25,1.0
73550,0.67,7.54,1.0
73560,0.52,6.34,1.0
73570,0.72,5.92,1.0
73580,0.6,5.55,1.0
73590,0.67,7.6,1.0
73600,0.6,6.13,1.0
73610,0.83,7.42,1.0
73620,0.67,6.55,1.0
73630,0.66,8.47,1.0
73640,0.51,5.24,1.0
73650,0.77,7.54,1.0
73660,0.6,6.06,1.0
73670,0.59,7.9,1.0
73680,0.5,5.97,1.0
73690,0.55,7.09,1.0
73700,0.83,6.87,1.0
73710,0.51,7.37,1.0
73720,0.5,7.29,1.0
73730,0.59,6.88,1.0
73740,0.79,8.01,1.0
73750,0.68,7.87,1.0
73760,0.61,5.18,1.0
73770,0.76,7.14,1.0
73780,0.73,6.47,1.0
73790,0.65,7.43,1.0
73800,0.58,6.3,1.0
73810,0.55,6.03,1.0
73820,0.52,5.91,1.0
73830,0.59,5.78,1.0
73840,0.56,8.04,1.0
73850,0.67,5.95,1.0
73860,0.6,7.89,1.0
73870,0.45,5.82,1.0
73880,0.67,8.01,1.0
73890,0.69,7.19,1.0
73900,0.45,5.95,1.0
73910,0.57,5.58,1.0
73920,0.71,8.1,1.0
73930,0.62,7.19,1.0
73940,0.74,6.26,1.0
73950,0.53,6.31,1.0
73960,0.68,8.85,1.0
73970,0.43,6.47,1.0
73980,0.64,6.31,1.0
73990,0.94,6.74,1.0
74000,0.58,5.78,1.0
74010,0.69,7.03,1.0
74020,0.53,6.4,1.0
74030,0.52,5.81,1.0
74040,0.61,6.92,1.0
74050,0.63,7.13,1.0
74060,0.65,6.77,1.0
74070,0.58,5.81,1.0
74080,0.67,6.61,1.0
74090,0.52,7.85,1.0
74100,0.66,5.46,1.0
74110,0.61,7.07,1.0
74120,0.58,7.14,1.0
74130,0.57,5.79,1.0
74140,0.61,7.32,1.0
74150,0.61,6.8,1.0
74160,0.67,6.1,1.0
74170,0.64,5.64,1.0
74180,0.63,7.14,1.0
74190,0.64,7.07,1.0
74200,0.54,7.59,1.0
74210,0.47,6.36,1.0
74220,0.55,7.79,1.0
74230,0.68,7.27,1.0
74240,0.56,5.73,1.0
74250,0.65,8.26,1.0
74260,0.56,7.03,1.0
74270,0.56,7.34,1.0
74280,0.8,7.66,1.0
74290,0.71,7.05,1.0
74300,0.78,6.95,1.0
74310,0.55,5.5,1.0
74320,0.53,7.62,1.0
74330,0.54,6.28,1.0
74340,0.55,7.26,1.0
74350,0.53,6.24,1.0
74360,0.68,6.9,1.0
74370,0.48,5.76,1.0
74380,0.64,7.89,1.0
74390,0.43,6.21,1.0
74400,0.63,5.96,1.0
74410,0.45,7.22,1.0
74420,0.52,5.84,1.0
74430,0.66,7.12,1.0
74440,0.68,7.07,1.0
74450,0.65,6.73,1.0
74460,0.57,6.98,1.0
74470,0.73,7.16,1.0
74480,0.56,6.13,1.0
74490,0.54,7.56,1.0
74500,0.71,6.71,1.0
74510,0.58,6.27,1.0
74520,0.53,6.86,1.0
74530,0.65,6.28,1.0
74540,0.76,7.05,1.0
74550,0.71,6.93,1.0
74560,0.65,6.82,1.0
74570,0.52,5.43,1.0
74580,0.61,6.65,1.0
74590,0.44,5.75,1.0
74600,0.4,6.28,1.0
74610,0.49,5.87,1.0
74620,0.59,5.96,1.0
74630,0.82,7.27,1.0
74640,0.58,7.14,1.0
74650,0.61,7.51,1.0
74660,0.58,6.48,1.0
74670,0.64,6.63,1.0
74680,0.73,8.36,1.0
74690,0.71,5.87,1.0
74700,0.5,7.31,1.0
74710,0.52,6.66,1.0
74720,0.73,6.85,1.0
74730,0.54,7.69,1.0
74740,0.74,7.7,1.0
74750,0.77,6.84,1.0
74760,0.57,6.11,1.0
74770,0.6,7.43,1.0
74780,0.69,7.6,1.0
74790,0.66,6.24,1.0
74800,0.54,5.28,1.0
74810,0.5,5.73,1.0
74820,0.56,6.53,1.0
74830,0.7,7.12,1.0
74840,0.54,6.59,1.0
74850,0.62,6.61,1.0
74860,0.65,7.15,1.0
74870,0.59,6.51,1.0
74880,0.65,7.37,1.0
74890,0.69,6.21,1.0
74900,0.5,7.02,1.0
74910,0.59,7.06,1.0
74920,0.58,7.63,1.0
74930,0.71,7.42,1.0
74940,0.62,7.28,1.0
74950,0.78,7.96,1.0
74960,0.48,7.52,1.0
74970,0.54,7.09,1.0
74980,0.69,8.59,1.0
74990,0.72,6.15,1.0
75000,0.65,8.06,1.0
75010,0.63,7.44,1.0
75020,0.58,5.66,1.0
75030,0.74,7.19,1.0
75040,0.72,7.16,1.0
75050,0.73,5.88,1.0
75060,0.51,6.45,1.0
75070,0.46,6.46,1.0
75080,0.45,5.26,1.0
75090,0.57,6.3,1.0
75100,0.67,7.2,1.0
75110,0.56,5.65,1.0
75120,0.63,6.37,1.0
75130,0.47,5.74,1.0
75140,0.53,5.81,1.0
75150,0.54,7.09,1.0
75160,0.62,8.6,1.0
75170,0.74,7.58,1.0
75180,0.48,5.35,1.0
75190,0.6,6.65,1.0
75200,0.53,6.76,1.0
75210,0.76,5.59,1.0
75220,0.58,6.26,1.0
75230,0.58,6.78,1.0
75240,0.59,6.29,1.0
75250,0.6,6.34,1.0
75260,0.61,6.98,1.0
75270,0.62,6.6,1.0
75280,0.66,7.61,1.0
75290,0.69,7.22,1.0
75300,0.61,6.96,1.0
75310,0.58,7.44,1.0
75320,0.67,6.66,1.0
75330,0.53,7.44,1.0
75340,0.62,7.13,1.0
75350,0.56,6.0,1.0
75360,0.65,8.73,1.0
75370,0.48,6.98,1.0
75380,0.58,5.98,1.0
75390,0.61,7.92,1.0
75400,0.64,6.38,1.0
75410,0.64,6.44,1.0
75420,0.54,6.42,1.0
75430,0.51,8.09,1.0
75440,0.46,6.66,1.0
75450,0.5,6.18,1.0
75460,0.66,8.99,1.0
75470,0.56,6.97,1.0
75480,0.49,6.9,1.0
75490,0.59,7.01,1.0
75500,0.63,6.1,1.0
75510,0.45,5.92,1.0
75520,0.48,8.09,1.0
75530,0.54,6.59,1.0
75540,0.46,5.89,1.0
75550,0.67,7.33,1.0
75560,0.54,7.18,1.0
75570,0.65,6.8,1.0
75580,0.6,7.63,1.0
75590,0.59,6.89,1.0
75600,0.73,7.14,1.0
